Name,Photo,Overall,Potential,Value,Wage,Age,Height,InternationalReputation
L. Öhman,https://cdn.sofifa.org/players/4/19/193473.png,62,65,NA,1,26,6'3,1
T. Morishima,https://cdn.sofifa.org/players/4/19/232898.png,62,74,NA,2,21,5'9,1
S. Cleveland,https://cdn.sofifa.org/players/4/19/237250.png,62,68,NA,1,24,6'2,1
U. Nissilä,https://cdn.sofifa.org/players/4/19/243906.png,62,69,NA,2,22,5'9,1
J. Thompson,https://cdn.sofifa.org/players/4/19/178626.png,62,62,NA,1,29,6'0,1
João Lopes,https://cdn.sofifa.org/players/4/19/244418.png,62,68,NA,1,22,6'2,1
Lee Jin Hyung,https://cdn.sofifa.org/players/4/19/208067.png,62,62,NA,1,30,6'2,1
C. Essers,https://cdn.sofifa.org/players/4/19/243395.png,62,67,NA,1,21,5'11,1
F. Franks,https://cdn.sofifa.org/players/4/19/189891.png,62,63,NA,2,27,6'0,1
J. Campbell-Ryce,https://cdn.sofifa.org/players/4/19/138180.png,62,62,NA,2,35,5'7,1
M. Etuin,https://cdn.sofifa.org/players/4/19/242116.png,62,69,NA,2,22,5'9,1
Jung San,https://cdn.sofifa.org/players/4/19/191684.png,62,62,NA,1,29,6'3,1
Liu Yu,https://cdn.sofifa.org/players/4/19/182469.png,62,62,NA,2,33,6'0,1
C. Hamilton,https://cdn.sofifa.org/players/4/19/225734.png,62,70,NA,3,23,6'1,1
I. McShane,https://cdn.sofifa.org/players/4/19/229062.png,62,63,NA,2,25,5'9,1
Y. Misao,https://cdn.sofifa.org/players/4/19/233158.png,62,65,NA,2,27,5'9,1
M. Pribula,https://cdn.sofifa.org/players/4/19/244166.png,62,62,NA,1,32,5'6,1
J. Grimes,https://cdn.sofifa.org/players/4/19/193478.png,62,62,NA,2,27,6'2,1
E. Nouri,https://cdn.sofifa.org/players/4/19/176839.png,62,62,NA,1,32,5'11,1
J. Murphy,https://cdn.sofifa.org/players/4/19/52679.png,62,62,NA,1,36,6'2,1
Martí Vilá,https://cdn.sofifa.org/players/4/19/245704.png,62,74,NA,1,19,5'8,1
K. Piedrahita,https://cdn.sofifa.org/players/4/19/214473.png,62,66,NA,1,27,6'1,1
Seo Young Jae,https://cdn.sofifa.org/players/4/19/235465.png,62,70,NA,1,23,6'0,1
Y. Songo'o,https://cdn.sofifa.org/players/4/19/203210.png,62,64,NA,2,26,6'1,1
Lang Zheng,https://cdn.sofifa.org/players/4/19/181962.png,62,62,NA,3,31,6'3,1
J. Matt,https://cdn.sofifa.org/players/4/19/212683.png,62,62,NA,2,28,6'3,1
J. Yates,https://cdn.sofifa.org/players/4/19/226507.png,62,69,NA,5,21,5'9,1
A. Baker,https://cdn.sofifa.org/players/4/19/229324.png,62,73,NA,3,21,5'10,1
I. Morales,https://cdn.sofifa.org/players/4/19/235980.png,62,77,NA,1,18,5'11,1
M. Verreth,https://cdn.sofifa.org/players/4/19/237772.png,62,72,NA,2,20,5'11,1
Zhu Ting,https://cdn.sofifa.org/players/4/19/181964.png,62,62,NA,2,32,5'11,1
E. Bajrami,https://cdn.sofifa.org/players/4/19/215501.png,62,63,NA,3,25,5'8,1
A. Mangan,https://cdn.sofifa.org/players/4/19/170445.png,62,62,NA,1,31,6'0,1
K. Baccus,https://cdn.sofifa.org/players/4/19/237005.png,62,72,NA,1,20,5'9,1
T. Antalyalı,https://cdn.sofifa.org/players/4/19/224718.png,62,67,NA,2,23,5'11,1
S. Takahashi,https://cdn.sofifa.org/players/4/19/232910.png,62,64,NA,1,26,5'11,1
A. Ramsdale,https://cdn.sofifa.org/players/4/19/233934.png,62,76,NA,4,20,6'2,1
S. Sørli,https://cdn.sofifa.org/players/4/19/236750.png,62,68,NA,1,22,5'10,1
Choi Hyun Tae,https://cdn.sofifa.org/players/4/19/202959.png,62,62,NA,1,30,5'10,1
Jefté,https://cdn.sofifa.org/players/4/19/206031.png,62,66,NA,3,24,6'1,1
G. Crociata,https://cdn.sofifa.org/players/4/19/235215.png,62,76,NA,1,20,5'9,1
V. Pinson,https://cdn.sofifa.org/players/4/19/243919.png,62,69,NA,3,22,5'10,1
D. Williams,https://cdn.sofifa.org/players/4/19/216272.png,62,62,NA,1,30,6'1,1
K. Lejeune,https://cdn.sofifa.org/players/4/19/171984.png,62,62,NA,1,33,5'11,1
D. Avounou,https://cdn.sofifa.org/players/4/19/239312.png,62,75,NA,3,20,5'10,1
S. Barreto,https://cdn.sofifa.org/players/4/19/241872.png,62,77,NA,1,19,6'0,1
T. Sawada,https://cdn.sofifa.org/players/4/19/242128.png,62,62,NA,1,27,5'7,1
T. Payne,https://cdn.sofifa.org/players/4/19/209361.png,62,66,0,0,24,5'10,1
M. Yamane,https://cdn.sofifa.org/players/4/19/233169.png,62,68,NA,1,24,5'10,1
J. Dem,https://cdn.sofifa.org/players/4/19/238801.png,62,65,NA,1,25,6'0,1
Ba Dun,https://cdn.sofifa.org/players/4/19/224466.png,62,69,NA,3,22,5'11,1
A. Georgiou,https://cdn.sofifa.org/players/4/19/233426.png,62,75,NA,9,21,5'10,1
Álex Blanco,https://cdn.sofifa.org/players/4/19/245714.png,62,75,NA,3,19,5'9,1
J. Kotzke,https://cdn.sofifa.org/players/4/19/193235.png,62,62,NA,4,28,6'0,1
I. Varone,https://cdn.sofifa.org/players/4/19/235476.png,62,64,NA,1,25,6'0,1
J. Cejas,https://cdn.sofifa.org/players/4/19/238036.png,62,76,NA,2,20,5'9,1
T. Söderström,https://cdn.sofifa.org/players/4/19/212693.png,62,67,NA,1,24,6'2,1
Fran Serrano,https://cdn.sofifa.org/players/4/19/221653.png,62,70,NA,1,23,6'4,1
K. Fujimoto,https://cdn.sofifa.org/players/4/19/237781.png,62,62,NA,2,32,5'10,1
I. Moreno,https://cdn.sofifa.org/players/4/19/243157.png,62,72,NA,7,20,5'6,1
Lucas Rodrigues,https://cdn.sofifa.org/players/4/19/245717.png,62,71,NA,1,18,6'0,1
S. Slocombe,https://cdn.sofifa.org/players/4/19/189909.png,62,62,NA,2,30,6'0,1
J. Araya,https://cdn.sofifa.org/players/4/19/221398.png,62,73,NA,1,22,5'9,1
A. Palumbo,https://cdn.sofifa.org/players/4/19/224982.png,62,69,NA,4,21,6'0,1
J. Wehrmann,https://cdn.sofifa.org/players/4/19/238038.png,62,76,NA,1,19,5'9,1
R. Taillan,https://cdn.sofifa.org/players/4/19/243926.png,62,65,NA,1,26,6'0,1
C. Sabaly,https://cdn.sofifa.org/players/4/19/244694.png,62,79,NA,1,19,5'6,1
M. Phaeton,https://cdn.sofifa.org/players/4/19/246230.png,62,77,NA,2,18,6'1,1
P. Uscanga,https://cdn.sofifa.org/players/4/19/190934.png,62,63,NA,2,27,5'5,1
J. Konings,https://cdn.sofifa.org/players/4/19/244183.png,62,72,NA,1,20,5'10,1
A. Ndiaye,https://cdn.sofifa.org/players/4/19/244695.png,62,80,NA,1,18,6'1,1
A. Groiß,https://cdn.sofifa.org/players/4/19/245719.png,62,72,NA,1,20,6'2,1
C. Gameiro,https://cdn.sofifa.org/players/4/19/204248.png,62,67,NA,1,25,5'10,1
I. Buckley-Ricketts,https://cdn.sofifa.org/players/4/19/223960.png,62,73,NA,2,20,5'10,1
F. Ahumada,https://cdn.sofifa.org/players/4/19/226264.png,62,72,NA,1,22,5'11,1
A. Vaikla,https://cdn.sofifa.org/players/4/19/229848.png,62,74,NA,1,21,6'6,1
Kike,https://cdn.sofifa.org/players/4/19/236760.png,62,68,NA,1,21,6'0,1
A. Al Asmari,https://cdn.sofifa.org/players/4/19/240600.png,62,74,NA,5,21,6'1,1
A. Roldan,https://cdn.sofifa.org/players/4/19/242648.png,62,72,NA,1,21,5'10,1
D. Amankwaa,https://cdn.sofifa.org/players/4/19/201945.png,62,67,NA,1,24,5'9,1
S. Balić,https://cdn.sofifa.org/players/4/19/206297.png,62,62,NA,1,28,6'0,1
S. Griffin,https://cdn.sofifa.org/players/4/19/218585.png,62,68,NA,1,23,5'10,1
M. Sadílek,https://cdn.sofifa.org/players/4/19/245209.png,62,79,NA,1,19,5'7,1
G. Jansson,https://cdn.sofifa.org/players/4/19/199130.png,62,62,NA,1,32,6'5,1
C. Duffus,https://cdn.sofifa.org/players/4/19/216794.png,62,70,NA,3,22,6'2,1
F. Escales,https://cdn.sofifa.org/players/4/19/232410.png,62,70,NA,4,22,6'0,1
A. Silva Quiroga,https://cdn.sofifa.org/players/4/19/244954.png,62,66,NA,2,25,5'9,1
C. Humphreys-Grant,https://cdn.sofifa.org/players/4/19/223963.png,62,77,NA,6,19,6'2,1
N. Sakemoto,https://cdn.sofifa.org/players/4/19/237787.png,62,62,NA,2,33,5'9,1
G. Rodríguez,https://cdn.sofifa.org/players/4/19/244955.png,62,67,NA,2,24,5'10,1
J. Teze,https://cdn.sofifa.org/players/4/19/245211.png,62,80,NA,1,18,5'11,1
A. Tanaka,https://cdn.sofifa.org/players/4/19/236764.png,62,71,NA,1,19,5'10,1
H. Kyprianou,https://cdn.sofifa.org/players/4/19/221149.png,62,69,NA,1,21,6'0,1
S. Otsuki,https://cdn.sofifa.org/players/4/19/233181.png,62,62,NA,2,29,5'10,1
Y. Kimoto,https://cdn.sofifa.org/players/4/19/237789.png,62,67,NA,1,24,6'0,1
Baba Fernandes,https://cdn.sofifa.org/players/4/19/245213.png,62,74,NA,1,18,6'2,1
L. Walthert,https://cdn.sofifa.org/players/4/19/135646.png,62,62,NA,1,34,5'10,1
E. Ávila,https://cdn.sofifa.org/players/4/19/218846.png,62,62,NA,1,31,6'0,1
P. Puchegger,https://cdn.sofifa.org/players/4/19/239582.png,62,68,NA,2,23,6'2,1
Aarón,https://cdn.sofifa.org/players/4/19/220383.png,62,68,NA,1,22,6'0,1
B. Clarke,https://cdn.sofifa.org/players/4/19/157407.png,62,62,NA,1,32,6'1,1
L. Grorud,https://cdn.sofifa.org/players/4/19/166879.png,62,62,NA,1,34,6'2,1
J. Kitolano,https://cdn.sofifa.org/players/4/19/234207.png,62,77,NA,4,18,5'9,1
Zhang Yu,https://cdn.sofifa.org/players/4/19/242911.png,62,69,NA,3,24,6'2,1
O. Banks,https://cdn.sofifa.org/players/4/19/200928.png,62,65,NA,2,25,6'3,1
C. Ponce,https://cdn.sofifa.org/players/4/19/214752.png,62,62,NA,1,26,5'10,1
Abeledo,https://cdn.sofifa.org/players/4/19/220640.png,62,69,NA,2,22,6'0,1
A. McDonald,https://cdn.sofifa.org/players/4/19/241889.png,62,84,NA,1,17,5'9,1
J. Laurent,https://cdn.sofifa.org/players/4/19/217826.png,62,67,NA,2,23,6'2,1
K. Nakamura,https://cdn.sofifa.org/players/4/19/242914.png,62,80,NA,1,17,5'11,1
T. Davies,https://cdn.sofifa.org/players/4/19/222947.png,62,65,NA,2,26,6'1,1
W. Piñones,https://cdn.sofifa.org/players/4/19/242147.png,62,62,NA,1,30,5'9,1
A. Nouri,https://cdn.sofifa.org/players/4/19/243939.png,62,70,NA,1,23,5'10,1
A. Tideman,https://cdn.sofifa.org/players/4/19/207588.png,62,63,NA,1,25,6'2,1
H. Robstad,https://cdn.sofifa.org/players/4/19/232164.png,62,62,NA,1,27,6'0,1
K. Goden,https://cdn.sofifa.org/players/4/19/244708.png,62,75,NA,2,19,6'0,1
S. Al Shehri,https://cdn.sofifa.org/players/4/19/211173.png,62,66,NA,4,24,6'0,1
Alberto Redondo,https://cdn.sofifa.org/players/4/19/243429.png,62,72,NA,2,21,6'0,1
K. Shimura,https://cdn.sofifa.org/players/4/19/232678.png,62,71,NA,1,22,6'1,1
A. Connolly,https://cdn.sofifa.org/players/4/19/237286.png,62,81,NA,4,18,5'10,1
H. Davis,https://cdn.sofifa.org/players/4/19/194790.png,62,65,NA,2,26,6'1,1
M. Festa,https://cdn.sofifa.org/players/4/19/230631.png,62,65,NA,1,26,6'3,1
M. McGlinchey,https://cdn.sofifa.org/players/4/19/169447.png,62,62,NA,1,31,5'9,1
M. Siabanis,https://cdn.sofifa.org/players/4/19/237543.png,62,73,NA,1,18,6'2,1
Z. Ljubijankič,https://cdn.sofifa.org/players/4/19/176103.png,62,62,NA,3,34,6'1,1
Miguel Ángel,https://cdn.sofifa.org/players/4/19/243431.png,62,72,NA,2,20,6'3,1
R. Murray,https://cdn.sofifa.org/players/4/19/194791.png,62,63,NA,1,26,5'7,1
Y. Ma-Kalambay,https://cdn.sofifa.org/players/4/19/152552.png,62,62,NA,1,32,6'6,1
Borja Domingo,https://cdn.sofifa.org/players/4/19/229864.png,62,70,NA,2,22,6'2,1
Kim Geon Ung,https://cdn.sofifa.org/players/4/19/231912.png,62,74,NA,1,20,6'1,1
R. Sawakami,https://cdn.sofifa.org/players/4/19/237800.png,62,66,NA,2,24,5'11,1
E. Bwomono,https://cdn.sofifa.org/players/4/19/240616.png,62,75,NA,1,19,6'0,1
M. Erlic,https://cdn.sofifa.org/players/4/19/244456.png,62,71,NA,5,20,6'4,1
I. Osbourne,https://cdn.sofifa.org/players/4/19/172265.png,62,62,NA,2,30,6'2,1
R. Herrmann,https://cdn.sofifa.org/players/4/19/239337.png,62,65,NA,1,24,5'11,1
B. Al Seliteen,https://cdn.sofifa.org/players/4/19/210922.png,62,62,NA,4,27,5'9,1
H. Hauksson,https://cdn.sofifa.org/players/4/19/226538.png,62,65,NA,2,26,6'2,1
D. Gonzalez,https://cdn.sofifa.org/players/4/19/233706.png,62,76,NA,1,20,6'0,1
J. Verdugo,https://cdn.sofifa.org/players/4/19/219627.png,62,72,NA,1,21,5'9,1
A. Hasegawa,https://cdn.sofifa.org/players/4/19/229355.png,62,62,NA,2,29,6'1,1
J. Marulanda,https://cdn.sofifa.org/players/4/19/242155.png,62,71,NA,1,22,5'10,1
M. Vallecilla,https://cdn.sofifa.org/players/4/19/227052.png,62,62,NA,1,27,5'9,1
P. Choroba,https://cdn.sofifa.org/players/4/19/243692.png,62,69,NA,1,22,6'0,1
D. Guidi,https://cdn.sofifa.org/players/4/19/244460.png,62,70,NA,1,22,5'10,1
W. Decas,https://cdn.sofifa.org/players/4/19/244716.png,62,75,NA,1,18,6'1,1
M. Marić,https://cdn.sofifa.org/players/4/19/212973.png,62,69,NA,3,22,6'3,1
M. Tombakti,https://cdn.sofifa.org/players/4/19/231661.png,62,69,NA,3,24,5'11,1
A. Castro-Montes,https://cdn.sofifa.org/players/4/19/233965.png,62,70,NA,2,21,5'9,1
L. Hemmerich,https://cdn.sofifa.org/players/4/19/239341.png,62,75,NA,1,20,5'11,1
E. García,https://cdn.sofifa.org/players/4/19/240109.png,62,75,NA,2,20,6'0,1
L. Reddy,https://cdn.sofifa.org/players/4/19/180717.png,62,62,NA,1,36,6'2,1
G. Ávalos,https://cdn.sofifa.org/players/4/19/226286.png,62,62,NA,3,27,6'2,1
N. Sakurauchi,https://cdn.sofifa.org/players/4/19/232686.png,62,62,NA,1,28,5'9,1
H. Ndam,https://cdn.sofifa.org/players/4/19/237550.png,62,72,NA,1,19,6'4,1
Ricardo Friedrich,https://cdn.sofifa.org/players/4/19/242159.png,62,68,NA,1,25,6'2,1
Jeong Tae Wook,https://cdn.sofifa.org/players/4/19/238576.png,62,75,NA,1,21,6'4,1
M. Lode,https://cdn.sofifa.org/players/4/19/242160.png,62,66,NA,1,25,6'1,1
S. Rhein,https://cdn.sofifa.org/players/4/19/246256.png,62,72,NA,3,20,5'11,1
O. Karlsson,https://cdn.sofifa.org/players/4/19/216817.png,62,70,NA,1,21,6'3,1
F. Arkenberg,https://cdn.sofifa.org/players/4/19/233969.png,62,70,NA,1,22,6'1,1
D. Pérez,https://cdn.sofifa.org/players/4/19/244209.png,62,78,NA,1,18,5'10,1
Rubén Enri,https://cdn.sofifa.org/players/4/19/245745.png,62,70,NA,1,20,5'11,1
M. Simon,https://cdn.sofifa.org/players/4/19/183025.png,62,62,NA,1,32,6'2,1
P. Magnín,https://cdn.sofifa.org/players/4/19/215026.png,62,62,NA,3,28,5'10,1
A. Mostafa,https://cdn.sofifa.org/players/4/19/243954.png,62,71,NA,3,20,5'7,1
T. Aldred,https://cdn.sofifa.org/players/4/19/190962.png,62,62,NA,3,27,6'2,1
João Pereira,https://cdn.sofifa.org/players/4/19/198899.png,62,62,NA,2,28,6'0,1
F. Álvarez,https://cdn.sofifa.org/players/4/19/220147.png,62,69,NA,2,23,6'0,1
V. Gyökeres,https://cdn.sofifa.org/players/4/19/241651.png,62,79,NA,6,20,6'2,1
P. Beruatto,https://cdn.sofifa.org/players/4/19/245491.png,62,78,NA,5,19,6'0,1
E. Dahlin,https://cdn.sofifa.org/players/4/19/182003.png,62,64,NA,1,29,6'1,1
J. Papaleo,https://cdn.sofifa.org/players/4/19/226804.png,62,70,NA,2,24,6'1,1
D. Šarić,https://cdn.sofifa.org/players/4/19/240628.png,62,72,NA,1,21,5'11,1
T. Field,https://cdn.sofifa.org/players/4/19/220149.png,62,70,NA,5,21,5'10,1
D. Córdoba,https://cdn.sofifa.org/players/4/19/232949.png,62,62,NA,1,31,6'1,1
E. Figueroa,https://cdn.sofifa.org/players/4/19/241653.png,62,63,NA,1,27,6'0,1
J. Shea,https://cdn.sofifa.org/players/4/19/193013.png,62,62,NA,2,27,5'11,1
A. Al Nazera,https://cdn.sofifa.org/players/4/19/214007.png,62,66,NA,5,25,5'7,1
Zheng Kaimu,https://cdn.sofifa.org/players/4/19/222199.png,62,66,NA,3,26,6'1,1
S. Humphrys,https://cdn.sofifa.org/players/4/19/229367.png,62,73,NA,7,20,6'1,1
D. Sterling,https://cdn.sofifa.org/players/4/19/238071.png,62,74,NA,1,18,6'1,1
K. Michalak,https://cdn.sofifa.org/players/4/19/240119.png,62,76,NA,1,20,5'9,1
E. Ogude,https://cdn.sofifa.org/players/4/19/243703.png,62,67,NA,2,24,5'11,1
K. Kennedy,https://cdn.sofifa.org/players/4/19/210424.png,62,66,NA,2,24,6'0,1
C. Koca,https://cdn.sofifa.org/players/4/19/226552.png,62,73,NA,7,22,6'0,1
O. Balanta,https://cdn.sofifa.org/players/4/19/227576.png,62,62,NA,1,30,6'2,1
A. Karazor,https://cdn.sofifa.org/players/4/19/239096.png,62,72,NA,2,21,6'3,1
T. Doornbusch,https://cdn.sofifa.org/players/4/19/240888.png,62,75,NA,1,18,6'2,1
S. Polat,https://cdn.sofifa.org/players/4/19/226553.png,62,74,NA,2,21,5'10,1
A. Lassiter,https://cdn.sofifa.org/players/4/19/229881.png,62,68,NA,1,23,5'10,1
G. Miller,https://cdn.sofifa.org/players/4/19/231929.png,62,71,NA,5,19,5'10,1
C. Brittain,https://cdn.sofifa.org/players/4/19/232185.png,62,79,NA,2,20,5'11,1
J. Champness,https://cdn.sofifa.org/players/4/19/240633.png,62,74,NA,1,21,6'2,1
E. Jonassen Sætervik,https://cdn.sofifa.org/players/4/19/192761.png,62,65,NA,1,25,5'9,1
C. Kane,https://cdn.sofifa.org/players/4/19/204282.png,62,68,NA,1,23,5'11,1
M. Brouwer,https://cdn.sofifa.org/players/4/19/215546.png,62,65,NA,1,25,6'3,1
P. Maronilli,https://cdn.sofifa.org/players/4/19/240634.png,62,74,NA,1,20,6'3,1
M. Frankoch,https://cdn.sofifa.org/players/4/19/243706.png,62,72,NA,2,22,5'11,1
L. Bender,https://cdn.sofifa.org/players/4/19/189434.png,62,62,NA,1,30,6'2,1
A. Ildız,https://cdn.sofifa.org/players/4/19/238587.png,62,70,NA,2,21,5'11,1
A. Dabo,https://cdn.sofifa.org/players/4/19/241403.png,62,86,NA,2,17,5'11,1
S. Odey,https://cdn.sofifa.org/players/4/19/241659.png,62,76,NA,2,20,6'0,1
M. Zemzemi,https://cdn.sofifa.org/players/4/19/242683.png,62,76,NA,2,18,6'0,1
T. Takagi,https://cdn.sofifa.org/players/4/19/244219.png,62,64,NA,2,25,5'10,1
I. Cissé,https://cdn.sofifa.org/players/4/19/225532.png,62,72,NA,3,22,6'1,1
R. Kaib,https://cdn.sofifa.org/players/4/19/235516.png,62,68,NA,1,21,5'10,1
S. Adekoya,https://cdn.sofifa.org/players/4/19/237308.png,62,68,NA,2,22,5'11,1
F. Motori,https://cdn.sofifa.org/players/4/19/242172.png,62,67,NA,1,22,5'7,1
I. Diarra,https://cdn.sofifa.org/players/4/19/243452.png,62,79,NA,5,20,5'8,1
L. Price,https://cdn.sofifa.org/players/4/19/53756.png,62,62,NA,4,33,6'3,1
T. Socha,https://cdn.sofifa.org/players/4/19/188924.png,62,62,NA,1,30,6'0,1
V. Tankovskyi,https://cdn.sofifa.org/players/4/19/237053.png,62,71,NA,1,22,5'6,1
A. Adouyev,https://cdn.sofifa.org/players/4/19/244477.png,62,79,NA,2,19,6'0,1
I. Dresevic,https://cdn.sofifa.org/players/4/19/235519.png,62,71,NA,1,21,6'1,1
J. Devitt,https://cdn.sofifa.org/players/4/19/189695.png,62,62,NA,2,27,5'10,1
P. Maiorino,https://cdn.sofifa.org/players/4/19/192255.png,62,62,NA,1,29,5'7,1
Kim Ji Min,https://cdn.sofifa.org/players/4/19/210944.png,61,64,NA,2,25,5'11,1
S. Dooley,https://cdn.sofifa.org/players/4/19/223744.png,61,61,NA,1,26,5'11,1
B. White,https://cdn.sofifa.org/players/4/19/231936.png,61,76,NA,5,20,6'0,1
A. Sevinç,https://cdn.sofifa.org/players/4/19/237312.png,61,75,NA,3,19,5'7,1
P. Struijk,https://cdn.sofifa.org/players/4/19/239360.png,61,74,NA,3,18,6'3,1
J. Estrada,https://cdn.sofifa.org/players/4/19/240128.png,61,74,NA,2,20,6'1,1
M. Reuvers,https://cdn.sofifa.org/players/4/19/241408.png,61,70,NA,1,19,6'0,1
F. Pereyra,https://cdn.sofifa.org/players/4/19/242944.png,61,62,NA,1,29,6'1,1
S. Poulsen,https://cdn.sofifa.org/players/4/19/152065.png,61,61,NA,2,33,6'0,2
A. Cervantes,https://cdn.sofifa.org/players/4/19/239617.png,61,73,NA,4,20,5'11,1
I. Marega,https://cdn.sofifa.org/players/4/19/243713.png,61,69,NA,3,20,6'5,1
S. Czajkowski,https://cdn.sofifa.org/players/4/19/243969.png,61,71,NA,2,21,5'11,1
M. Insaurralde,https://cdn.sofifa.org/players/4/19/245249.png,61,79,NA,2,19,5'9,1
P. Heigre,https://cdn.sofifa.org/players/4/19/210690.png,61,68,NA,1,23,6'2,1
K. Garcia,https://cdn.sofifa.org/players/4/19/228098.png,61,63,NA,1,27,6'2,1
A. Edun,https://cdn.sofifa.org/players/4/19/229378.png,61,75,NA,6,20,5'7,1
S. Cordero,https://cdn.sofifa.org/players/4/19/232194.png,61,68,NA,1,22,5'10,1
J. Ramírez,https://cdn.sofifa.org/players/4/19/242178.png,61,70,NA,1,21,5'11,1
C. Jones,https://cdn.sofifa.org/players/4/19/242434.png,61,82,NA,7,17,6'0,1
A. Nabi,https://cdn.sofifa.org/players/4/19/204291.png,61,67,NA,1,24,5'9,1
D. Al Saeed,https://cdn.sofifa.org/players/4/19/228611.png,61,62,NA,2,27,5'11,1
B. Meredith,https://cdn.sofifa.org/players/4/19/202244.png,61,63,NA,1,28,6'2,1
L. Cole,https://cdn.sofifa.org/players/4/19/203268.png,61,64,NA,2,25,5'6,1
F. Medina,https://cdn.sofifa.org/players/4/19/236804.png,61,77,NA,1,19,5'11,1
D. Anyembe,https://cdn.sofifa.org/players/4/19/234501.png,61,73,NA,1,19,6'1,1
Meseguer,https://cdn.sofifa.org/players/4/19/246277.png,61,75,NA,1,18,5'9,1
C. Roberts,https://cdn.sofifa.org/players/4/19/226822.png,61,73,NA,5,21,5'8,1
O. Rommens,https://cdn.sofifa.org/players/4/19/238854.png,61,67,NA,1,23,5'7,1
J. Robinson,https://cdn.sofifa.org/players/4/19/221447.png,61,66,NA,1,24,5'9,1
B. Collins,https://cdn.sofifa.org/players/4/19/225543.png,61,70,NA,1,21,6'0,1
R. Torres,https://cdn.sofifa.org/players/4/19/239623.png,61,71,NA,6,21,5'8,1
J. Méndez,https://cdn.sofifa.org/players/4/19/241927.png,61,76,NA,2,20,5'9,1
W. Bracamonte,https://cdn.sofifa.org/players/4/19/236296.png,61,73,NA,2,20,5'9,1
I. Pedrelli,https://cdn.sofifa.org/players/4/19/178696.png,61,61,NA,1,32,6'0,1
Kim Jong Min,https://cdn.sofifa.org/players/4/19/231945.png,61,64,NA,2,25,6'2,1
E. Nolan,https://cdn.sofifa.org/players/4/19/169481.png,61,61,NA,3,29,6'1,1
M. Cortés,https://cdn.sofifa.org/players/4/19/236297.png,61,74,NA,1,21,5'8,1
R. Hunt,https://cdn.sofifa.org/players/4/19/215562.png,61,69,NA,2,22,5'7,1
C. Dyson,https://cdn.sofifa.org/players/4/19/224266.png,61,69,NA,2,21,6'2,1
P. O'Connor,https://cdn.sofifa.org/players/4/19/228106.png,61,72,NA,5,20,6'3,1
N. Beyer,https://cdn.sofifa.org/players/4/19/231178.png,61,70,NA,1,21,6'2,1
F. Gattoni,https://cdn.sofifa.org/players/4/19/241930.png,61,80,NA,1,19,6'0,1
J. Ayala,https://cdn.sofifa.org/players/4/19/199691.png,61,61,NA,1,27,5'10,1
Oh Se Hun,https://cdn.sofifa.org/players/4/19/231947.png,61,74,NA,1,19,6'3,1
A. Donkor,https://cdn.sofifa.org/players/4/19/232203.png,61,75,NA,5,20,6'1,1
S. Condé,https://cdn.sofifa.org/players/4/19/245003.png,61,66,NA,1,25,6'4,1
A. Nicholls,https://cdn.sofifa.org/players/4/19/170252.png,61,61,NA,4,30,5'10,1
H. Souttar,https://cdn.sofifa.org/players/4/19/229901.png,61,78,NA,3,19,6'7,1
Kim Min Tae,https://cdn.sofifa.org/players/4/19/232461.png,61,66,NA,1,24,6'2,1
E. Cicerelli,https://cdn.sofifa.org/players/4/19/241165.png,61,66,NA,1,23,5'10,1
T. Miller,https://cdn.sofifa.org/players/4/19/198927.png,61,61,NA,3,28,5'9,1
J. Trtovac,https://cdn.sofifa.org/players/4/19/243727.png,61,61,NA,2,31,6'4,1
J. Sterry,https://cdn.sofifa.org/players/4/19/228368.png,61,69,NA,6,22,5'11,1
H. Al Shuwaysh,https://cdn.sofifa.org/players/4/19/209169.png,61,61,NA,4,29,6'0,1
A. Andersson,https://cdn.sofifa.org/players/4/19/227601.png,61,71,NA,1,21,5'10,1
E. Sánchez,https://cdn.sofifa.org/players/4/19/235537.png,61,75,NA,2,18,5'6,1
J. Willock,https://cdn.sofifa.org/players/4/19/237329.png,61,79,NA,7,18,6'0,1
C. Wehan,https://cdn.sofifa.org/players/4/19/242705.png,61,65,NA,1,24,5'9,1
S. Kchouk,https://cdn.sofifa.org/players/4/19/245265.png,61,66,NA,2,24,6'0,1
M. Bridge,https://cdn.sofifa.org/players/4/19/180753.png,61,61,NA,2,32,5'11,1
Xu Xin,https://cdn.sofifa.org/players/4/19/231954.png,61,66,NA,2,24,5'10,1
M. Gallegos,https://cdn.sofifa.org/players/4/19/241170.png,61,69,NA,2,21,5'10,1
P. Kpozo,https://cdn.sofifa.org/players/4/19/227603.png,61,68,NA,1,20,5'11,1
K. Fila,https://cdn.sofifa.org/players/4/19/239635.png,61,72,NA,1,20,5'11,1
A. May,https://cdn.sofifa.org/players/4/19/237332.png,61,65,NA,2,24,5'9,1
Y. Akgün,https://cdn.sofifa.org/players/4/19/239892.png,61,79,NA,5,17,5'8,1
F. Buchacher,https://cdn.sofifa.org/players/4/19/244500.png,61,61,NA,2,30,6'0,1
C. Thompson,https://cdn.sofifa.org/players/4/19/205589.png,61,64,NA,1,24,5'10,1
E. Vignato,https://cdn.sofifa.org/players/4/19/240661.png,61,80,NA,1,17,5'9,1
F. Otárola,https://cdn.sofifa.org/players/4/19/239382.png,61,61,NA,1,32,5'11,1
N. Kikuchi,https://cdn.sofifa.org/players/4/19/186646.png,61,61,NA,1,33,5'11,1
